30000 30010
28603 15890 -687
17429 28603 -629
4080 17429 -668
7681 4080 -614
4446 7681 -851
14564 4446 -581
26375 14564 -999
24792 26375 -755
12516 24792 -719
19737 12516 -98
4078 19737 -704
5526 4078 -152
24555 5526 -602
1671 24555 -620
12795 1671 -968
863 12795 -586
15994 863 -389
7411 15994 -489
18611 7411 -679
9623 18611 -114
19938 9623 -261
23163 19938 -384
6402 23163 -408
25343 6402 -672
4295 25343 -578
10873 4295 -142
16787 10873 -468
23067 16787 -72
8330 23067 -374
3070 8330 -825
21554 3070 -142
15122 21554 -648
5209 15122 -749
19332 5209 -869
16199 19332 -98
16821 16199 -349
11239 16821 -448
6340 11239 -842
12301 6340 -213
23973 12301 -633
29601 23973 -816
27786 29601 -651
27645 27786 -795
27080 27645 -806
17823 27080 -203
23462 17823 -757
28611 23462 -451
4298 28611 -511
22700 4298 -695
497 22700 -276
29847 497 -164
5304 29847 -379
8389 5304 -106
8263 8389 -78
28208 8263 -421
13387 28208 -722
2816 13387 -686
20392 2816 -916
26812 20392 -733
24329 26812 -988
3173 24329 -982
2147 3173 -13
23513 2147 -23
16962 23513 -812
20948 16962 -594
9836 20948 -737
18894 9836 -788
14929 18894 -104
25544 14929 -962
11029 25544 -886
26191 11029 -486
1640 26191 -501
2611 1640 -685
701 2611 -45
12850 701 -417
14857 12850 -5
17878 14857 -439
9594 17878 -387
23955 9594 -312
17764 23955 -808
2062 17764 -621
6971 2062 -783
21153 6971 -457
24046 21153 -389
28536 24046 -680
3517 28536 -558
22035 3517 -840
13363 22035 -462
21635 13363 -219
22088 21635 -945
5664 22088 -581
26751 5664 -660
16363 26751 -37
12706 16363 -162
8573 12706 -701
4252 8573 -832
26208 4252 -198
2034 26208 -345
29272 2034 -978
25136 29272 -357
5414 25136 -227
11109 5414 -401
5144 11109 -562
16700 5144 -847
6815 16700 -976
23649 6815 -378
17506 23649 -392
16099 17506 -317
13411 16099 -648
12811 13411 -933
23258 12811 -478
9246 23258 -574
2341 9246 -829
16664 2341 -130
14466 16664 -774
26427 14466 -605
15394 26427 -776
13278 15394 -330
26882 13278 -587
16681 26882 -636
15673 16681 -129
8802 15673 -948
3666 8802 -890
14455 3666 -490
6531 14455 -221
22255 6531 -896
22743 22255 -969
25511 22743 -373
963 25511 -609
7418 963 -821
22264 7418 -860
10288 22264 -255
12473 10288 -688
27048 12473 -547
7138 27048 -842
19659 7138 -600
15402 19659 -943
25041 15402 -993
11586 25041 -426
19780 11586 -135
12921 19780 -156
4243 12921 -61
5448 4243 -909
1857 5448 -40
25362 1857 -288
27303 25362 -453
3844 27303 -443
12708 3844 -13
27658 12708 -338
20079 27658 -368
26482 20079 -149
13449 26482 -893
19573 13449 -207
22882 19573 -196
18604 22882 -958
12012 18604 -166
9471 12012 -203
26788 9471 -79
3722 26788 -882
3651 3722 -843
20987 3651 -714
29308 20987 -845
27950 29308 -434
2496 27950 -227
23400 2496 -788
25057 23400 -812
8705 25057 -597
4909 8705 -199
24257 4909 -610
11316 24257 -785
6021 11316 -870
16136 6021 -746
16574 16136 -443
6394 16574 -297
149 6394 -989
20605 149 -255
8165 20605 -270
25493 8165 -208
14674 25493 -440
7629 14674 -796
12789 7629 -997
27074 12789 -282
13788 27074 -743
18515 13788 -161
19276 18515 -246
26381 19276 -210
29169 26381 -961
15746 29169 -39
13347 15746 -346
27605 13347 -207
5623 27605 -992
12095 5623 -88
4886 12095 -474
16954 4886 -880
4754 16954 -116
3824 4754 -603
26926 3824 -653
8977 26926 -156
18785 8977 -755
22173 18785 -525
29021 22173 -379
9259 29021 -971
5885 9259 -956
29672 5885 -31
5823 29672 -983
24254 5823 -338
27717 24254 -439
1444 27717 -938
15120 1444 -654
11448 15120 -634
7671 11448 -390
3920 7671 -427
10665 3920 -378
21694 10665 -78
27800 21694 -79
16921 27800 -807
940 16921 -950
26068 940 -367
1663 26068 -649
16926 1663 -517
23671 16926 -696
14254 23671 -943
16024 14254 -883
23666 16024 -239
20750 23666 -385
23432 20750 -176
392 23432 -739
11487 392 -535
6343 11487 -100
16151 6343 -707
16065 16151 -812
4718 16065 -969
21799 4718 -416
7097 21799 -784
6474 7097 -797
2390 6474 -925
11640 2390 -934
24729 11640 -817
1474 24729 -706
17988 1474 -786
4008 17988 -857
18992 4008 -757
4423 18992 -259
865 4423 -737
26253 865 -489
26062 26253 -237
26687 26062 -903
22583 26687 -479
28209 22583 -254
19557 28209 -753
2100 19557 -263
14975 2100 -601
15779 14975 -990
3150 15779 -353
26824 3150 -635
10193 26824 -93
11312 10193 -550
21107 11312 -299
25499 21107 -942
22249 25499 -70
6110 22249 -865
17951 6110 -225
10909 17951 -760
20306 10909 -596
5022 20306 -265
17880 5022 -238
27497 17880 -152
28615 27497 -797
16264 28615 -608
2762 16264 -764
20160 2762 -501
15778 20160 -774
19705 15778 -903
16314 19705 -383
7327 16314 -201
13660 7327 -687
5881 13660 -330
16704 5881 -335
17918 16704 -454
8813 17918 -962
17898 8813 -8
24322 17898 -81
25715 24322 -316
17903 25715 -955
26015 17903 -420
27202 26015 -436
1747 27202 -824
17253 1747 -965
24166 17253 -146
28043 24166 -67
1530 28043 -85
8525 1530 -544
12659 8525 -443
3184 12659 -637
11819 3184 -88
18455 11819 -517
6140 18455 -472
22586 6140 -134
24609 22586 -892
4053 24609 -534
21132 4053 -79
1377 21132 -148
641 1377 -802
4702 641 -782
6117 4702 -815
12320 6117 -874
19402 12320 -944
13017 19402 -292
6982 13017 -588
9271 6982 -653
3108 9271 -468
25302 3108 -623
27551 25302 -521
15858 27551 -8
12546 15858 -271
14886 12546 -761
10425 14886 -633
19522 10425 -359
22058 19522 -59
8002 22058 -372
17958 8002 -117
29309 17958 -846
355 29309 -568
22361 355 -190
17141 22361 -715
16169 17141 -577
1666 16169 -546
4760 1666 -284
23303 4760 -723
19200 23303 -592
28204 19200 -3
5959 28204 -920
8275 5959 -801
8009 8275 -801
16342 8009 -545
13605 16342 -203
25087 13605 -530
13375 25087 -836
24328 13375 -630
18589 24328 -233
22750 18589 -639
4779 22750 -869
26853 4779 -481
4802 26853 -967
4964 4802 -788
5494 4964 -812
5570 5494 -704
4099 5570 -637
26266 4099 -966
3260 26266 -924
14450 3260 -675
24431 14450 -580
20493 24431 -782
14808 20493 -790
14363 14808 -512
15219 14363 -831
9589 15219 -785
12205 9589 -539
6473 12205 -152
9346 6473 -890
7051 9346 -475
28650 7051 -981
24577 28650 -421
6489 24577 -100
11491 6489 -455
23523 11491 -259
22469 23523 -1000
24073 22469 -172
22209 24073 -984
7788 22209 -502
10474 7788 -284
6662 10474 -477
29102 6662 -549
5523 29102 -600
20515 5523 -990
5240 20515 -777
2617 5240 -31
13458 2617 -22
27557 13458 -840
18173 27557 -487
25996 18173 -907
3353 25996 -865
15226 3353 -808
3535 15226 -61
18625 3535 -766
3274 18625 -137
20578 3274 -611
23960 20578 -652
26114 23960 -444
11968 26114 -957
12491 11968 -417
6631 12491 -375
17828 6631 -23
14491 17828 -755
5285 14491 -656
21174 5285 -809
20826 21174 -176
24656 20826 -458
25004 24656 -633
9781 25004 -266
9930 9781 -720
24504 9930 -49
22664 24504 -579
23449 22664 -656
3662 23449 -68
7909 3662 -862
18613 7909 -521
5308 18613 -46
24951 5308 -851
13284 24951 -950
6541 13284 -13
24348 6541 -342
4459 24348 -471
7094 4459 -856
29396 7094 -322
4798 29396 -30
880 4798 -765
7877 880 -72
24001 7877 -443
11975 24001 -892
21711 11975 -941
16682 21711 -197
5079 16682 -885
29423 5079 -217
12263 29423 -504
24023 12263 -619
19913 24023 -870
19355 19913 -840
9818 19355 -22
13849 9818 -38
14947 13849 -707
22040 14947 -572
28858 22040 -587
4226 28858 -507
29758 4226 -530
27833 29758 -923
3253 27833 -941
15198 3253 -303
9493 15198 -100
5020 9493 -741
7575 5020 -383
15612 7575 -228
13693 15612 -441
8271 13693 -595
8979 8271 -291
24025 8979 -431
8251 24025 -809
4259 8251 -911
21581 4259 -778
16712 21581 -171
17744 16712 -535
24291 17744 -456
21275 24291 -444
5614 21275 -493
29794 5614 -829
26100 29794 -875
15807 26100 -822
14334 15807 -60
4907 14334 -101
3667 4907 -648
24684 3667 -270
18334 24684 -967
14588 18334 -213
11192 14588 -618
16811 11192 -737
12330 16811 -925
2258 12330 -569
26939 2258 -629
20579 26939 -296
10624 20579 -42
9675 10624 -14
17217 9675 -806
19541 17217 -604
4751 19541 -968
16735 4751 -755
14604 16735 -460
27580 14604 -991
261 27580 -832
338 261 -198
27023 338 -873
24281 27023 -878
28390 24281 -723
25369 28390 -455
13419 25369 -71
2825 13419 -344
26388 2825 -779
27328 26388 -783
13530 27328 -10
27045 13530 -257
5037 27045 -656
17874 5037 -39
18223 17874 -282
2359 18223 -123
14814 2359 -221
18126 14814 -178
11744 18126 -445
5572 11744 -698
2011 5572 -135
25012 2011 -240
19351 25012 -647
20712 19351 -484
20543 20712 -65
24006 20543 -815
5686 24006 -930
8901 5686 -794
15829 8901 -905
16523 15829 -931
25423 16523 -52
19349 25423 -650
10965 19349 -929
29443 10965 -840
9339 29443 -59
10997 9339 -745
22079 10997 -102
21192 22079 -723
5873 21192 -289
8433 5873 -722
19397 8433 -624
7443 19397 -317
249 7443 -568
23076 249 -624
9253 23076 -462
5119 9253 -715
11730 5119 -613
7326 11730 -3
28203 7326 -871
5157 28203 -351
2800 5157 -301
20633 2800 -997
24803 20633 -753
19555 24803 -968
23463 19555 -744
13416 23463 -82
11923 13416 -59
25081 11923 -320
9889 25081 -8
9840 9889 -841
5749 9840 -489
20152 5749 -593
28863 20152 -537
18433 28863 -733
14057 18433 -67
4320 14057 -423
17560 4320 -54
9173 17560 -827
22122 9173 -933
21993 22122 -204
16081 21993 -327
26854 16081 -578
17514 26854 -68
16606 17514 -958
15043 16606 -165
7721 15043 -812
16596 7721 -622
24762 16596 -346
10375 24762 -874
19934 10375 -719
18192 19934 -695
27432 18192 -286
429 27432 -409
652 429 -539
506 652 -947
28699 506 -359
24899 28699 -281
14411 24899 -817
25688 14411 -343
10784 25688 -71
9127 10784 -145
17600 9127 -168
19784 17600 -255
25891 19784 -13
24455 25891 -211
25116 24455 -232
18568 25116 -918
19816 18568 -827
5884 19816 -721
29809 5884 -411
26319 29809 -160
19502 26319 -641
3881 19502 -457
6488 3881 -903
29173 6488 -247
23424 29173 -802
14950 23424 -928
4104 14950 -549
20861 4104 -295
10804 20861 -258
26019 10804 -656
22055 26019 -607
2476 22055 -100
27340 2476 -261
2155 27340 -201
546 2155 -531
29924 546 -437
19561 29924 -831
9787 19561 -441
17794 9787 -875
7222 17794 -407
19893 7222 -646
1238 19893 -724
1542 1238 -504
25664 1542 -987
8136 25664 -576
17311 8136 -195
18301 17311 -987
25007 18301 -626
13871 25007 -732
17923 13871 -132
13469 17923 -394
8150 13469 -742
782 8150 -962
20093 782 -541
4976 20093 -74
22963 4976 -1
5074 22963 -674
16244 5074 -193
6495 16244 -866
12627 6495 -427
8294 12627 -893
17799 8294 -911
7175 17799 -386
22639 7175 -197
22324 22639 -822
17530 22324 -390
27375 17530 -718
6413 27375 -191
22176 6413 -751
11495 22176 -305
25238 11495 -126
181 25238 -442
453 181 -116
17765 453 -802
25941 17765 -953
19025 25941 -556
25397 19025 -545
25532 25397 -504
14951 25532 -133
24128 14951 -271
8884 24128 -315
29676 8884 -800
8220 29676 -439
10497 8220 -729
23500 10497 -439
23914 23500 -342
9590 23914 -995
12509 9590 -802
7592 12509 -124
24145 7592 -41
10073 24145 -636
13766 10073 -513
6470 13766 -338
16708 6470 -416
6108 16708 -769
20031 6108 -964
29854 20031 -8
14737 29854 -359
4264 14737 -220
4948 4264 -265
1177 4948 -295
22655 1177 -543
5179 22655 -434
10081 5179 -503
10049 10081 -817
2003 10049 -714
26354 2003 -618
26533 26354 -852
16931 26533 -832
27206 16931 -978
10350 27206 -191
4677 10350 -261
23456 4677 -246
20486 23456 -285
19263 20486 -52
26791 19263 -880
8906 26791 -456
10327 8906 -673
1009 10327 -418
5730 1009 -594
4271 5730 -274
23686 4271 -991
20288 23686 -267
9768 20288 -832
15447 9768 -97
14039 15447 -74
19744 14039 -852
29719 19744 -79
19238 29719 -892
5372 19238 -773
24558 5372 -693
23634 24558 -962
9118 23634 -592
28222 9118 -886
11342 28222 -281
8627 11342 -583
9279 8627 -350
15270 9279 -468
24222 15270 -748
1167 24222 -9
1568 1167 -229
570 1568 -50
25890 570 -368
19583 25890 -12
10855 19583 -463
21430 10855 -50
21730 21430 -807
4022 21730 -811
5707 4022 -813
21561 5707 -248
11465 21561 -622
18354 11465 -185
7469 18354 -203
26404 7469 -844
25335 26404 -6
22663 25335 -450
3326 22663 -482
4866 3326 -614
14812 4866 -722
10591 14812 -391
24157 10591 -40
11908 24157 -199
3907 11908 -864
17943 3907 -140
16229 17943 -112
8667 16229 -724
229 8667 -673
14157 229 -843
24041 14157 -809
6467 24041 -817
19087 6467 -359
20693 19087 -788
15659 20693 -408
13389 15659 -280
4239 13389 -865
27405 4239 -804
10777 27405 -165
15338 10777 -839
6130 15338 -584
3243 6130 -153
19050 3243 -191
17858 19050 -835
7412 17858 -40
22349 7412 -551
1219 22349 -23
449 1219 -71
27034 449 -942
29583 27034 -981
16991 29583 -526
13507 16991 -659
6737 13507 -924
2461 6737 -381
5300 2461 -518
20913 5300 -485
27935 20913 -302
23119 27935 -206
14472 23119 -977
3384 14472 -273
16127 3384 -771
16667 16127 -609
2353 16667 -556
5685 2353 -793
301 5685 -74
3680 301 -662
24799 3680 -690
17966 24799 -50
22261 17966 -802
3042 22261 -85
19118 3042 -48
20015 19118 -837
22450 20015 -873
27635 22450 -556
662 27635 -149
14433 662 -329
15340 14433 -560
4362 15340 -604
17207 4362 -574
20012 17207 -425
4764 20012 -699
24167 4764 -826
9227 24167 -67
19052 9227 -889
9642 19052 -154
18631 9642 -463
24949 18631 -421
23775 24949 -224
16308 23775 -111
11360 16308 -119
17216 11360 -418
25727 17216 -342
17310 25727 -654
29860 17310 -74
3452 29860 -446
28544 3452 -562
29335 28544 -286
28213 29335 -421
17972 28213 -737
8013 17972 -107
3648 8013 -219
21277 3648 -702
18151 21277 -841
24567 18151 -971
17171 24567 -696
18810 17171 -986
15827 18810 -127
17254 15827 -986
12502 17254 -757
8597 12502 -655
28241 8597 -265
13231 28241 -329
3489 13231 -972
26890 3489 -401
11274 26890 -363
28039 11274 -113
24458 28039 -564
3882 24458 -686
10514 3882 -573
17721 10514 -912
26847 17721 -770
13220 26847 -321
28658 13220 -851
4061 28658 -98
9823 4061 -163
2972 9823 -670
23366 2972 -367
21604 23366 -575
1283 21604 -995
14811 1283 -410
4950 14811 -863
28559 4950 -321
23980 28559 -915
13465 23980 -977
3319 13465 -767
11668 3319 -145
4682 11668 -149
15738 4682 -197
18923 15738 -677
28083 18923 -887
20043 28083 -664
28718 20043 -418
26799 28718 -463
25119 26799 -487
5319 25119 -66
18101 5319 -443
13995 18101 -317
15015 13995 -731
9011 15015 -297
13105 9011 -338
9342 13105 -598
23610 9342 -91
11452 23610 -760
13179 11452 -338
26406 13179 -268
29828 26406 -301
2227 29828 -522
23963 2227 -693
264 23963 -471
4208 264 -253
28595 4208 -41
26044 28595 -757
6579 26044 -563
7594 6579 -388
6665 7594 -307
5036 6665 -324
6980 5036 -777
3834 6980 -8
3878 3834 -170
6889 3878 -723
99 6889 -768
17991 99 -239
7348 17991 -768
2132 7348 -308
20307 2132 -31
19398 20307 -276
26749 19398 -821
15489 26749 -470
17565 15489 -177
1645 17565 -734
25383 1645 -882
25364 25383 -267
14681 25364 -848
1849 14681 -748
2975 1849 -169
29134 2975 -483
7873 29134 -310
3572 7873 -608
24875 3572 -946
28359 24875 -375
26212 28359 -103
23730 26212 -998
14364 23730 -31
12653 14364 -606
5014 12653 -142
12647 5014 -364
9166 12647 -803
12635 9166 -97
11260 12635 -393
27795 11260 -880
28379 27795 -765
14380 28379 -885
4863 14380 -246
16802 4863 -843
5129 16802 -711
10426 5129 -372
18845 10426 -636
15139 18845 -351
25892 15139 -917
13681 25892 -787
24008 13681 -376
13273 24008 -242
651 13273 -70
23793 651 -329
1874 23793 -172
15332 1874 -608
20340 15332 -924
27601 20340 -853
5364 27601 -264
13933 5364 -963
11191 13933 -805
17713 11191 -348
26255 17713 -941
29264 26255 -418
8055 29264 -950
26599 8055 -885
11721 26599 -318
16992 11721 -130
28470 16992 -34
27948 28470 -350
25467 27948 -327
23249 25467 -128
18449 23249 -478
6867 18449 -788
13946 6867 -841
24586 13946 -90
22409 24586 -891
11389 22409 -59
24839 11389 -667
26291 24839 -809
16800 26291 -569
8237 16800 -482
11841 8237 -688
25460 11841 -968
9318 25460 -70
23820 9318 -476
6025 23820 -449
16146 6025 -609
1007 16146 -490
28577 1007 -558
1372 28577 -297
22355 1372 -205
26942 22355 -224
1251 26942 -412
10521 1251 -627
6087 10521 -96
24074 6087 -781
26222 24074 -378
4312 26222 -461
20813 4312 -230
22150 20813 -249
24612 22150 -237
9262 24612 -89
19973 9262 -24
5188 19973 -463
8166 5188 -86
28439 8166 -624
15159 28439 -733
28907 15159 -93
12082 28907 -290
9974 12082 -781
26892 9974 -489
29164 26892 -602
16451 29164 -427
13191 16451 -3
14809 13191 -447
15512 14809 -242
2043 15512 -132
8215 2043 -55
28769 8215 -663
13565 28769 -171
20754 13565 -799
22043 20754 -691
27323 22043 -998
18599 27323 -950
23156 18599 -303
15225 23156 -832
28152 15225 -128
26439 28152 -653
633 26439 -581
15003 633 -282
24795 15003 -727
29437 24795 -456
23915 29437 -148
27380 23915 -689
8764 27380 -889
25379 8764 -406
13472 25379 -988
24427 13472 -851
8099 24427 -115
12681 8099 -324
2679 12681 -847
23336 2679 -667
3974 23336 -440
3279 3974 -143
17342 3279 -813
5705 17342 -160
1106 5705 -344
27410 1106 -706
25980 27410 -585
22308 25980 -398
11710 22308 -193
2113 11710 -575
126 2113 -792
11416 126 -142
29213 11416 -135
26689 29213 -717
4671 26689 -621
26390 4671 -724
6178 26390 -819
16883 6178 -462
23736 16883 -542
22523 23736 -909
5509 22523 -885
26185 5509 -350
13652 26185 -804
1714 13652 -397
29104 1714 -714
26775 29104 -372
18870 26775 -718
18366 18870 -890
20916 18366 -940
16009 20916 -281
9015 16009 -683
3507 9015 -972
25461 3507 -453
26863 25461 -393
24401 26863 -82
1579 24401 -575
21985 1579 -914
28732 21985 -965
29521 28732 -58
18454 29521 -846
2581 18454 -295
16919 2581 -149
8839 16919 -1
16607 8839 -688
22502 16607 -231
9943 22502 -950
16939 9943 -438
28407 16939 -736
24963 28407 -913
2908 24963 -712
29353 2908 -165
22912 29353 -118
26052 22912 -721
15245 26052 -781
23877 15245 -165
22023 23877 -751
1371 22023 -236
6927 1371 -656
12199 6927 -284
23323 12199 -758
18036 23323 -41
11307 18036 -884
22281 11307 -686
8507 22281 -144
18819 8507 -65
1012 18819 -624
28790 1012 -993
29632 28790 -313
12589 29632 -541
15380 12589 -516
14061 15380 -177
23909 14061 -336
27096 23909 -346
12790 27096 -646
4082 12790 -746
9532 4082 -555
20634 9532 -31
9929 20634 -529
26619 9929 -689
19919 26619 -794
3473 19919 -432
14760 3473 -442
26994 14760 -298
28100 26994 -494
6788 28100 -682
978 6788 -586
26121 978 -56
21529 26121 -246
9509 21529 -934
6987 9509 -468
8736 6987 -14
21130 8736 -814
1947 21130 -306
6508 1947 -436
4236 6508 -145
14225 4236 -127
19272 14225 -483
8078 19272 -948
13525 8078 -322
7362 13525 -84
23228 7362 -434
19320 23228 -7
21885 19320 -269
22464 21885 -994
25218 22464 -162
6674 25218 -121
14282 6674 -595
16626 14282 -542
29900 16626 -870
8501 29900 -253
1475 8501 -16
27625 1475 -860
825 27625 -843
9720 825 -301
22828 9720 -644
15145 22828 -339
3424 15145 -505
13440 3424 -528
11954 13440 -3
23367 11954 -715
28695 23367 -497
18225 28695 -781
29178 18225 -252
24683 29178 -834
10069 24683 -981
15384 10069 -2
1974 15384 -514
15210 1974 -361
20187 15210 -427
12750 20187 -244
28302 12750 -164
27447 28302 -714
1824 27447 -393
26295 1824 -77
6376 26295 -525
309 6376 -750
16397 309 -533
7523 16397 -7
11278 7523 -900
15857 11278 -865
24440 15857 -676
22593 24440 -147
18877 22593 -689
23819 18877 -621
4693 23819 -119
330 4693 -705
12498 330 -925
18607 12498 -535
23361 18607 -53
22721 23361 -589
26026 22721 -167
18344 26026 -180
24825 18344 -819
14297 24825 -414
12212 14297 -358
6305 12212 -474
25067 6305 -213
4943 25067 -798
1917 4943 -650
8216 1917 -319
5115 8216 -362
11256 5115 -1
5571 11256 -865
3204 5571 -674
26314 3204 -345
6981 26314 -519
28022 6981 -843
11593 28022 -795
23251 11593 -534
14583 23251 -504
24711 14583 -100
6577 24711 -620
2396 6577 -970
8784 2396 -387
4583 8784 -918
15559 4583 -797
14117 15559 -678
25138 14117 -213
12906 25138 -643
8438 12906 -377
4975 8438 -86
10455 4975 -906
4219 10455 -876
6225 4219 -699
26815 6225 -79
14475 26815 -717
24012 14475 -547
14684 24012 -502
25512 14684 -663
20740 25512 -264
8444 20740 -113
3621 8444 -199
19715 3621 -959
1050 19715 -547
9568 1050 -87
26773 9568 -548
23350 26773 -810
13897 23350 -581
27423 13897 -749
28199 27423 -50
25995 28199 -370
9038 25995 -420
18737 9038 -885
5514 18737 -783
6347 5514 -167
3337 6347 -140
5385 3337 -309
5410 5385 -605
19998 5410 -448
2503 19998 -618
19841 2503 -88
10078 19841 -273
7237 10078 -885
7708 7237 -838
26037 7708 -393
22822 26037 -591
24876 22822 -123
11621 24876 -419
7344 11621 -517
28346 7344 -870
1570 28346 -197
24499 1570 -759
24035 24499 -326
