25000 200000
13895 4508 981
12497 2120 881
11311 7367 181
6712 13465 617
22868 4946 62
7038 19373 714
23605 17683 -2
13974 11785 616
7246 20253 812
10518 2035 261
7560 12439 367
11502 14389 919
16627 21266 355
6087 8034 896
9849 2272 514
14342 24044 582
13263 12546 478
12365 16066 49
9498 16819 387
18907 4373 39
18545 4515 493
6457 20831 803
13012 22036 289
12330 21887 151
14231 18951 955
6999 15415 27
13717 9465 107
19242 21149 151
19119 9134 227
13844 1866 397
7449 19195 52
22600 5596 705
20542 14636 624
19326 15240 396
4252 13699 883
22780 3029 471
23140 22591 309
12507 22208 915
10026 7218 150
14165 10585 135
14529 12086 451
16946 10476 52
17827 110 370
14286 7928 97
12987 11192 36
13984 2166 881
14464 13494 87
8492 19705 281
22124 11410 411
24677 16261 638
16508 10373 638
11915 13302 806
5657 3910 278
24387 13051 651
16363 19436 408
17766 14576 503
19791 13615 887
12493 9842 961
16858 12044 610
8763 4431 589
11940 2484 618
13265 2858 694
21779 9042 802
17902 24123 373
13104 23478 67
18094 2870 108
1517 9891 282
10445 19904 536
8372 10779 222
4720 20734 108
17626 21257 677
19511 22238 758
20087 17855 876
12941 3303 1
13604 8200 62
13839 3685 91
6265 3161 132
21177 8144 330
3369 5476 736
556 14279 679
5558 18885 256
24507 10517 641
3047 13668 971
6184 18424 320
17803 8202 279
20516 13226 298
16993 19573 537
14502 13541 400
17727 10838 338
22195 1595 -9
24158 18118 353
18170 23453 516
24772 17510 335
14638 3166 501
12331 20900 21
18142 23142 52
15329 13561 256
19865 14863 415
24906 3638 207
628 24249 167
17247 3611 650
7772 16599 456
8031 5137 231
12386 14982 140
635 22966 608
24978 22537 553
7330 15938 173
6214 17126 928
2608 10680 647
14841 20619 908
17318 13759 463
16483 13405 991
8578 13290 792
15625 7108 829
17738 21028 574
3364 19828 279
9284 19820 965
23043 16527 399
23706 8374 36
14086 18414 969
1910 8591 550
23469 7914 368
11916 20523 490
22103 5122 739
9996 16442 533
17639 10173 878
8946 18930 530
7058 21066 374
6986 4658 953
23338 2528 2
4793 7254 716
13013 18456 572
10518 6262 723
12673 9854 107
8765 11221 628
9949 7800 393
7329 12824 949
2309 23526 795
5260 23426 290
6559 12069 743
18077 9066 935
15062 19201 161
24268 17197 809
15547 14136 97
24435 10777 288
20970 3699 165
19318 13343 291
11264 1521 230
22325 12584 920
3284 9991 417
23833 10422 246
10801 19946 186
407 8115 722
9968 6924 865
17150 11862 640
21302 13512 596
20429 7066 145
6097 7704 845
2604 7679 929
16495 22392 701
5443 17965 566
14923 4866 109
3488 359 679
21733 861 622
21887 22219 520
22017 599 306
12106 9449 330
13574 4378 347
14798 3800 60
21620 10433 366
23356 4506 898
21405 15825 423
19438 13564 462
10228 11446 11
15369 6399 586
4448 20374 403
2111 21958 886
4567 7185 292
17770 6584 721
14781 23653 356
6446 19398 453
14977 10994 653
8117 14433 391
22838 9669 696
16218 7847 954
9942 19555 666
21658 8530 632
251 12234 745
20264 17326 567
17902 11940 457
81 24448 781
14236 5034 767
6229 3544 776
8344 1665 693
10003 7002 476
1731 2043 824
24305 4082 787
116 15081 4
8666 8417 893
8945 14132 695
24239 4154 382
11185 5483 936
23360 22179 821
19580 20345 478
20375 14827 959
12834 13167 311
15292 10641 460
7895 2334 145
11763 7384 821
4150 23996 273
24439 22212 890
23196 405 988
24755 2742 482
2967 5409 43
19007 11782 991
21363 15492 262
218 22656 725
20149 24671 716
18746 21211 317
12774 5766 603
22296 8025 139
24140 14640 8
14336 12456 501
5752 13106 916
3804 1358 335
10154 3095 969
19293 11020 839
19930 13307 443
16603 24525 675
10223 17072 809
1335 21665 965
13333 6452 879
21444 9017 793
16067 16738 36
7170 24616 516
9974 16313 837
22382 23728 335
23404 15328 586
23697 16273 214
3128 12472 446
7284 2670 966
23529 18027 222
24506 20236 405
8499 8643 941
19170 5467 622
18142 5474 126
14174 9507 366
24588 1472 541
13330 476 880
2369 18288 885
16437 1251 365
24524 10441 -10
5501 12681 295
5479 21317 417
3875 24518 721
5103 15400 109
6544 18675 600
20179 16684 356
14911 5968 744
20078 1416 289
3087 9738 917
21233 11056 695
483 6229 613
3047 13222 638
17762 15734 336
2356 2528 127
17024 17325 391
4974 7047 474
15281 17767 825
1177 45 133
1156 10899 168
4976 3661 191
19875 6465 821
21546 373 284
5570 20851 676
23871 17999 10
18081 14862 983
4061 23665 319
13434 13617 772
3674 4703 529
8485 9034 143
17245 874 479
1309 2112 227
18660 7162 228
6686 13468 308
8789 10277 450
17377 24627 938
13414 16376 3
18664 24155 115
13766 7661 939
4674 9697 207
174 4373 780
10369 6235 142
10527 24674 926
961 4418 237
23313 2494 537
10957 21397 461
12242 5090 654
8117 16791 975
9820 5164 862
23463 20860 17
17358 17380 974
767 10629 666
21575 806 917
20086 15225 318
6985 9440 803
6896 14981 747
5880 11231 621
13093 2613 529
11729 22916 528
11689 10884 621
16667 18302 146
23208 23891 340
21486 24098 11
20865 877 515
17263 3635 424
19568 11028 548
15415 22345 721
16558 23011 402
24603 22717 460
12497 17725 581
9151 4136 23
12445 19191 276
5932 17771 837
7847 13163 395
22223 13969 754
21182 10776 969
3202 8704 644
3903 2263 724
24545 10080 249
12627 12482 201
17895 3956 522
813 3823 240
889 10522 270
15245 2568 771
1533 10511 541
17328 21803 647
24852 15434 722
19909 22034 331
927 19746 795
12794 3078 18
17143 4815 957
5075 10844 387
507 8850 223
7325 5515 897
2020 21308 330
15895 63 92
14329 13548 555
11361 9915 216
20451 1306 104
17115 23873 385
1207 20970 513
22575 12082 104
23410 4157 969
14225 9365 939
10030 9145 380
9182 15166 515
3036 21318 334
8409 12637 213
24110 9619 18
24316 20021 266
8204 8763 258
3661 19342 221
24346 15086 256
11835 5562 730
20767 23495 962
11403 1483 32
16576 2569 -2
19106 13491 186
13241 21108 267
21393 12321 120
8134 9387 811
13597 24854 317
21423 14193 533
10839 16348 929
2787 8054 910
17836 6472 723
5733 22414 139
22903 5463 134
118 16095 755
10325 3284 353
16536 2283 267
13587 17591 966
10435 10311 560
23810 12486 482
4783 3653 384
490 19968 622
7314 15996 603
1650 6737 885
5497 20985 456
24350 20134 228
13686 18324 60
14349 5665 323
24696 9800 761
12238 12451 695
3846 17469 344
21952 12789 623
16591 15114 962
13927 17843 466
17883 7232 11
8519 9737 419
21731 12394 959
23103 16624 602
3120 14009 892
12800 2902 615
17184 8863 582
19410 10859 843
20995 21130 409
18728 21573 251
10272 16128 48
4155 3473 237
2621 1813 968
15216 21999 29
20986 9533 277
10247 3071 201
21766 13411 535
7893 18368 570
16118 20831 766
22605 1786 655
13940 21704 100
22910 7145 636
3721 2197 517
17367 20310 731
12761 2399 113
19847 23626 874
8195 13311 713
18168 8235 559
24904 15134 71
8666 328 821
10537 2354 960
21599 14268 482
21822 15416 975
18484 6377 268
24902 18441 823
22066 12308 362
4967 23953 867
5996 6560 544
12621 18374 550
24881 18949 438
662 499 874
4591 5290 158
22688 7504 994
19611 9404 439
20196 16715 470
7207 730 472
7705 7158 941
24546 23525 932
20582 20316 913
12416 13975 284
7406 14001 89
21920 19517 881
14745 15200 975
12491 1775 966
1415 4378 718
14536 23999 296
10214 13936 131
16614 20632 662
8854 2944 146
24538 24192 982
8352 12005 880
19488 10258 436
1286 10039 370
14188 21273 498
7385 4804 999
5709 15232 105
18075 2456 477
9412 19679 680
21718 1058 334
8257 19253 562
14080 18895 449
16448 16372 630
4198 22455 990
5326 275 935
18287 18758 501
24788 19385 399
21492 13773 441
14127 7124 853
20652 6693 139
2133 23203 314
18247 7394 38
19917 12097 653
8427 18066 309
8468 13587 905
9172 21198 609
3950 10145 531
5985 13380 421
19384 17447 536
10664 11954 94
4648 7312 347
16636 14509 782
6351 10767 417
12422 6177 222
12330 23949 400
24133 2553 865
15047 19674 263
7170 4849 11
11152 3336 -1
13588 13001 133
744 13401 511
10674 18718 420
9511 7204 569
10197 5856 85
1339 14661 970
17862 23221 128
23520 23173 843
16594 6472 304
15292 16875 207
681 24104 500
2971 21463 506
6299 8843 174
5044 3211 392
19829 11472 -1
7317 2189 175
16178 24877 440
14719 3844 833
13706 24160 827
3754 5613 142
17158 2216 897
14246 1781 58
2283 18979 597
237 20099 283
8128 4938 339
23726 8403 422
19691 19259 342
9356 4044 813
491 17536 426
21324 11106 545
2540 14155 3
23240 5279 568
14867 20891 987
3754 8187 571
20583 9861 731
1450 9589 522
9832 17783 600
11626 7642 70
826 6199 879
10595 8239 709
22362 8129 392
23310 24283 676
8497 18542 157
2947 17289 655
10233 12131 271
24505 16795 956
16990 11916 781
4796 13506 608
8724 15534 746
24246 6894 77
23044 16924 642
6800 3846 58
19441 3808 878
4908 23433 81
15914 20118 223
5129 7159 894
12386 15207 370
1214 3462 299
84 18099 213
12767 3592 737
23313 2078 806
4076 16380 659
17599 8011 314
9339 10952 107
8990 12024 42
24610 17443 319
6789 19595 247
7805 4781 153
9485 11907 140
19390 6446 878
8593 14782 -3
9638 1622 774
9294 11668 788
12967 19589 304
14267 19624 893
2451 23571 181
22416 24889 899
18063 14991 906
2720 1410 431
21772 5834 650
19466 5693 528
11102 737 69
4891 18314 463
11992 10503 326
8561 16163 938
7345 5503 270
20211 7917 370
21933 5534 855
22849 23653 491
11438 18163 281
14021 11864 179
4666 5930 899
21681 22633 939
16486 21259 945
2735 2874 107
22151 10807 230
4644 14863 689
23341 11337 642
23002 3483 679
11359 22957 267
4620 15197 271
4532 6284 429
14781 4806 271
2668 14063 712
6290 295 799
9988 20889 373
7865 18684 32
24013 18514 669
12686 5333 989
23805 3582 103
3817 7459 374
23197 1635 76
8045 5830 187
10795 22038 590
17378 16320 415
11816 7491 954
19752 3714 33
20642 4946 192
21922 12634 150
5410 17303 514
24949 4773 783
16002 18426 450
16860 16084 422
13148 64 304
21084 10074 248
21584 4875 315
16926 22402 909
10253 11490 8
13270 2490 794
16899 19763 461
20752 1007 720
16784 8384 917
17929 19238 596
9670 22488 764
24061 23195 222
22069 22348 702
7158 14846 702
1429 6411 946
3735 7366 868
4661 15557 793
14354 10878 306
8212 18076 537
17067 3430 896
2170 17191 13
1381 1914 181
16717 3128 997
20065 14926 527
20905 12050 440
24404 15913 423
785 16150 651
21522 11532 907
18113 20199 247
443 19089 68
16129 1242 41
4419 6457 83
18194 22510 197
19212 14264 98
17830 1338 409
24671 11788 456
12384 1064 368
22272 3007 828
13575 17166 455
16391 16794 316
18078 22220 802
21112 19744 287
13665 14112 480
14623 18912 176
13995 22627 905
6179 23528 508
8828 14165 696
19431 24178 949
21589 24669 195
23335 3671 543
21322 4966 964
2244 16616 571
8678 5390 790
430 10517 463
10011 22460 807
17606 1156 286
17997 1391 669
9293 20441 331
2969 3587 771
21844 10306 97
6159 24421 918
11701 22493 668
8079 24250 780
2412 11559 748
376 14263 384
21223 12972 413
24335 1889 295
24796 23953 959
15303 4093 706
14751 23123 161
2034 7585 352
18725 7285 564
22901 4856 105
18201 15633 430
9528 17576 541
12001 10773 360
21854 10359 727
18598 16498 890
10524 9795 81
20566 3205 779
21677 7392 139
10729 20861 228
10334 24506 83
2166 12309 585
3130 12072 475
19712 19907 100
3627 500 194
4550 311 378
3571 6575 523
10172 21108 166
3714 17900 830
14182 18693 659
17619 15413 787
3542 16383 233
6255 18244 647
1113 20812 646
20880 11434 163
10592 7464 373
24395 22752 568
23558 8874 983
3506 8947 663
2036 14840 762
5183 3289 40
1799 8996 43
24110 23627 305
22874 6589 230
10023 7384 691
21462 22418 497
5774 24977 599
3997 4578 820
699 20612 678
16586 15783 384
11771 24509 934
23397 14515 184
1106 17497 838
12594 7000 966
1279 675 489
19515 977 595
23616 19345 810
23 5691 528
16092 6106 23
18908 14192 240
1327 19852 108
3129 9789 917
11459 9136 122
24424 8042 489
2130 6245 748
11417 22909 901
7839 19377 490
4739 14502 441
19021 8921 254
21266 21756 403
2169 16246 920
22747 7861 40
24624 6550 153
4735 7706 525
4158 12683 132
22290 24224 223
5712 17970 998
21939 10809 2
17069 19589 665
14690 11950 17
9703 14371 210
2478 23938 288
7039 20535 969
12618 9712 314
20729 22587 422
15532 2339 380
21066 24079 918
24018 17841 185
11894 8135 94
10383 21470 508
21744 21884 619
24964 15722 629
1151 4204 864
20634 20340 727
13068 11077 273
15489 14182 621
17025 20453 328
20122 22371 795
648 8954 785
15280 13179 144
7174 14444 124
11583 21817 898
6269 14227 699
19150 23859 413
7685 10634 477
7064 16845 7
24048 12901 983
15468 18756 357
9582 15961 404
24493 14694 876
8275 24795 984
22639 24837 385
16698 7009 148
2468 7263 931
9921 24895 860
5396 5322 250
23297 3772 954
18308 874 263
2393 18337 970
22220 10924 579
9333 7034 393
22523 4974 557
23469 12061 952
21543 10662 233
24490 16985 820
14801 17779 535
14322 21449 930
19301 1715 32
5322 23871 716
369 21498 733
9515 10478 300
19861 8740 73
13856 3986 89
18991 20536 974
15693 4485 453
22150 15247 322
23681 22058 705
1954 1433 433
3985 14500 109
3628 17348 861
5086 18851 532
1604 24265 519
7537 19813 330
18047 9841 72
16776 11481 907
1799 592 988
8205 2121 187
9163 18337 363
18720 2808 586
16045 7161 427
11170 12707 798
3821 20130 263
24879 11033 772
24080 11494 917
9972 7146 611
23466 5065 841
11731 20388 185
19389 6832 373
5485 24816 772
10203 9845 613
18132 18523 239
22505 13193 518
12236 13308 583
6867 7336 781
20547 15248 653
3230 15347 459
19017 21346 197
24906 20211 511
12554 4360 607
4626 24691 189
15963 24410 409
5722 22889 430
6595 12046 525
3923 7465 651
17446 17873 975
5507 19317 914
13113 9180 41
4205 12715 567
4423 19542 266
19004 21270 705
10542 14935 913
1564 7803 -3
15084 22404 265
21385 23620 920
19994 6974 182
9410 17157 488
22239 20542 415
22111 16114 289
16101 24989 826
21339 3182 147
23120 3520 383
14001 20966 345
24555 5179 112
4402 2004 492
4192 22040 687
9574 3638 46
3717 5522 852
11202 19359 384
24362 19460 517
3040 13563 110
5630 12382 908
11484 12922 976
17680 20624 618
9353 2173 596
1463 150 15
22479 14316 991
23922 4070 485
2031 18790 956
16598 17329 543
20078 23672 978
24666 9171 497
21807 2733 725
11083 1136 631
19171 23643 132
15912 2704 90
2947 7342 724
1056 23848 751
3375 6407 527
24454 12095 480
7433 6419 476
8848 19654 755
17946 6173 475
16207 10401 592
14602 8286 304
4742 6994 802
2003 3691 735
13979 8836 315
9221 8115 994
6848 19549 159
16876 19767 617
6402 2462 58
3165 15385 579
3721 1238 398
23498 11836 287
21071 14608 372
21230 5342 670
4792 8414 145
6151 23161 18
23589 21791 849
16099 16539 307
11971 9999 500
19607 10213 535
20748 16978 933
4348 12783 409
351 2366 96
24493 16167 209
19783 4783 108
11616 822 479
6280 2583 411
13063 15058 881
12282 7129 703
3253 4052 624
22430 15963 634
12469 10137 140
23604 16653 980
6381 18469 169
11771 13035 145
11338 20088 132
20921 6402 57
21097 5870 862
19635 4874 743
9199 6539 388
12013 11132 199
22230 9996 935
5967 1899 538
1188 19313 353
5035 19088 194
18633 13084 600
8808 3903 191
21533 22460 258
15296 20105 995
22275 14001 912
23555 7167 817
22803 13413 513
3914 20272 283
10923 15141 185
6789 1800 818
8143 15551 362
9512 4802 628
17465 7207 910
8179 8786 81
20032 21200 825
5400 7132 287
9783 16693 770
9332 22807 92
24163 9031 831
9796 12602 830
1016 22792 327
9568 6592 913
15438 22105 505
22579 444 32
9994 1811 518
4264 8557 731
11176 7721 368
2774 1665 210
5923 16903 349
4174 9093 679
13225 239 257
8614 8465 445
17001 22268 299
4950 18332 948
23979 22013 914
9346 11570 238
1066 17333 152
11666 152 602
16259 4950 747
21368 15031 669
17665 1280 -10
12254 17388 403
22320 9007 787
16195 14525 834
7080 24981 924
5293 10318 654
13064 14419 125
13144 10274 515
22285 8674 322
5669 14574 78
19363 24470 628
4714 1028 687
5051 20517 132
2996 19685 434
14203 8825 819
4769 1522 273
19224 23016 142
11761 12802 734
24393 2518 638
8407 4468 828
20222 23568 302
8645 21300 519
8658 11063 -9
21315 12569 131
20492 24092 149
8805 168 479
2348 12799 498
3691 3345 812
19659 23900 137
24590 10237 456
10685 14758 715
19822 1250 849
6719 5985 576
17184 12451 991
3037 22407 115
14300 15646 427
17373 21857 29
10616 6042 72
17909 19620 399
7960 9196 545
2598 22454 118
24415 6799 331
20350 6888 627
13863 22590 860
11293 9715 878
7467 15830 633
19958 14603 635
12888 15308 510
8838 2983 163
11049 17151 632
2504 2399 18
1583 11161 757
20521 1887 354
11950 6797 73
6040 18524 839
7428 17144 913
8274 12976 789
16100 4762 987
6184 6554 44
12648 8804 431
23909 5045 395
7263 11770 294
13273 5067 510
19081 7681 396
4247 17893 283
8995 12954 381
24578 24400 914
20754 4507 946
17835 14614 921
3735 10860 316
23280 919 255
18105 12175 458
7189 16122 711
15132 3705 79
24250 1716 512
9209 19712 885
12271 18025 104
1344 4627 497
6743 19091 740
23955 9384 688
9489 5764 521
13343 17354 347
3614 9037 -2
22135 2367 819
22389 15830 587
2607 18887 808
24886 22115 888
584 14846 102
11651 14918 612
21779 8484 385
5132 11837 677
3820 21620 323
19322 14330 509
2851 10493 984
12494 6686 51
22719 12383 925
15818 22278 491
21052 24993 384
21637 22800 671
3802 11925 864
11144 21820 709
5259 19730 288
13753 22664 389
8873 23512 386
17442 590 548
10639 20122 158
8313 18604 73
22028 23578 158
10950 13551 451
9372 20520 366
15185 13183 518
16696 19244 700
1190 8634 876
17459 271 517
14522 23775 279
11515 1938 347
11869 2789 904
9209 18095 405
3703 3869 283
16448 9794 320
24950 17075 311
17433 4126 30
13364 20218 182
60 396 3
16921 9944 -7
18073 17017 672
22999 11278 843
22339 24896 109
16402 11359 914
21184 1350 819
6319 24857 699
7373 5062 703
5983 5676 408
21709 4560 942
13404 22745 565
11722 2940 120
1015 21766 93
6657 10375 236
13459 13929 768
20982 455 917
21032 20370 101
2239 350 39
21912 22620 912
23443 9701 254
24334 10874 271
18650 3456 132
15628 17197 453
24558 14672 403
13618 16109 745
20524 15086 576
22761 3165 58
8752 18330 338
22550 14213 161
8459 12237 -10
24226 8451 977
3107 15370 927
14528 8128 936
9770 9543 380
1484 3905 348
11964 9180 643
3646 7383 112
23346 23501 433
21079 2609 406
2291 11055 386
10657 21543 846
19698 11736 82
5164 7434 152
15874 2447 264
12802 11689 751
15337 24415 934
13337 10407 71
12921 21127 155
16773 8756 594
12583 15321 910
23625 20050 773
3059 17947 924
6019 16897 659
3055 24686 815
22162 8372 378
14420 22758 394
20657 24256 306
5855 15181 392
3417 18799 517
19869 19343 66
10283 21370 389
3801 12235 125
21437 13850 80
9526 19037 214
15573 15742 642
21498 2188 953
21634 11216 100
21426 3256 576
14233 12500 32
13487 17437 446
24056 18712 742
3081 4196 965
19635 17820 199
1268 3787 150
6830 889 235
17800 18499 861
8643 2670 184
22954 17804 603
3566 4782 412
10141 19756 556
3810 11217 252
10646 20398 743
5744 3679 888
93 2344 207
5879 19051 265
2536 1328 457
8019 5983 542
11042 10537 323
1860 20635 452
20686 10148 193
16428 3787 257
10144 22376 260
10768 1310 205
24213 9959 960
24889 1630 236
6063 6684 23
9564 10114 477
21364 18711 882
19945 1883 131
18828 7147 244
8440 19725 880
3359 22172 210
16521 2883 713
14418 15353 493
23652 19020 414
11860 23406 82
22723 17845 483
16593 11293 407
20029 969 242
7075 16806 406
8662 24993 434
8681 23406 235
2082 5818 929
11642 10716 426
23137 1632 232
18913 2555 189
