17000 17015
6176 5431 -220
13848 6176 -945
3597 13848 -489
12380 3597 -342
11048 12380 -258
10304 11048 -547
13206 10304 -600
16306 13206 -912
12728 16306 -323
1018 12728 -595
6081 1018 -210
6325 6081 -609
14778 6325 -689
5107 14778 -905
3738 5107 -787
5241 3738 -34
5713 5241 -110
14567 5713 -323
14339 14567 -213
2574 14339 -242
5197 2574 -141
1103 5197 -613
3564 1103 -528
11739 3564 -586
2105 11739 -921
5192 2105 -312
15183 5192 -868
4675 15183 -425
1178 4675 -863
11139 1178 -268
13650 11139 -910
5354 13650 -825
12199 5354 -443
5509 12199 -150
16293 5509 -557
8452 16293 -135
6409 8452 -19
16809 6409 -472
14174 16809 -146
10969 14174 -532
7269 10969 -533
4227 7269 -196
16439 4227 -858
10682 16439 -509
14493 10682 -506
8250 14493 -382
13888 8250 -827
14918 13888 -27
16163 14918 -104
11827 16163 -709
16952 11827 -480
1107 16952 -42
8993 1107 -361
3676 8993 -952
10260 3676 -846
16473 10260 -858
11700 16473 -750
9086 11700 -489
8343 9086 -27
1017 8343 -608
16210 1017 -921
2713 16210 -131
1801 2713 -458
15985 1801 -930
9289 15985 -134
9648 9289 -43
6170 9648 -271
13515 6170 -389
3443 13515 -504
8501 3443 -680
14884 8501 -242
2974 14884 -535
7672 2974 -963
10671 7672 -803
13374 10671 -422
8859 13374 -244
16091 8859 -69
904 16091 -877
12973 904 -976
9535 12973 -217
15673 9535 -251
6071 15673 -171
5182 6071 -751
15104 5182 -139
7800 15104 -317
16111 7800 -675
12459 16111 -238
5143 12459 -453
16036 5143 -266
16864 16036 -172
16787 16864 -659
6764 16787 -164
325 6764 -626
13276 325 -984
1022 13276 -253
16960 1022 -787
16200 16960 -135
14144 16200 -145
13620 14144 -111
1253 13620 -238
12031 1253 -649
16504 12031 -636
232 16504 -536
16304 232 -16
11645 16304 -364
4341 11645 -504
16244 4341 -823
10739 16244 -396
9201 10739 -898
8659 9201 -174
1349 8659 -456
1066 1349 -740
5680 1066 -256
14776 5680 -102
12571 14776 -656
13190 12571 -675
2740 13190 -153
4619 2740 -926
15134 4619 -776
15252 15134 -51
1096 15252 -238
5605 1096 -170
11291 5605 -915
2036 11291 -70
6928 2036 -553
11887 6928 -674
13134 11887 -328
934 13134 -198
11833 934 -317
2208 11833 -487
2546 2208 -631
10544 2546 -68
16872 10544 -38
1179 16872 -164
11704 1179 -900
4353 11704 -241
5416 4353 -751
5966 5416 -292
766 5966 -517
10633 766 -638
9184 10633 -393
2082 9184 -880
11732 2082 -948
7935 11732 -596
5078 7935 -853
5640 5078 -869
2988 5640 -899
14930 2988 -579
6092 14930 -894
13806 6092 -208
5009 13806 -827
15770 5009 -268
5540 15770 -160
8119 5540 -730
12779 8119 -92
11462 12779 -390
14508 11462 -159
10348 14508 -106
16336 10348 -243
3643 16336 -898
12665 3643 -512
9816 12665 -5
11128 9816 -685
5382 11128 -581
13065 5382 -904
14691 13065 -446
13093 14691 -357
12344 13093 -408
9805 12344 -407
2722 9805 -438
4174 2722 -799
4476 4174 -354
2948 4476 -66
1429 2948 -267
4214 1429 -587
12236 4214 -721
7022 12236 -44
3021 7022 -817
15947 3021 -794
14964 15947 -332
8983 14964 -443
8017 8983 -849
7 8017 -377
11688 7 -584
4771 11688 -330
9770 4771 -381
9739 9770 -254
15136 9739 -204
9280 15136 -546
8053 9280 -311
12675 8053 -709
16227 12675 -790
14141 16227 -120
1919 14141 -452
8816 1919 -970
8310 8816 -34
12117 8310 -822
12658 12117 -492
2392 12658 -924
11906 2392 -583
3517 11906 -569
16012 3517 -423
10069 16012 -271
4142 10069 -552
3307 4142 -846
15341 3307 -128
14891 15341 -663
13037 14891 -755
8342 13037 -323
16278 8342 -265
5267 16278 -651
5963 5267 -660
15785 5963 -352
16066 15785 -306
16027 16066 -400
8658 16027 -183
16444 8658 -3
11491 16444 -554
10994 11491 -536
11371 10994 -840
7160 11371 -700
2910 7160 -913
15458 2910 -895
1517 15458 -179
12237 1517 -733
3111 12237 -715
9862 3111 -253
15484 9862 -699
9942 15484 -784
8556 9942 -438
8755 8556 -1
15825 8755 -68
14607 15825 -814
15374 14607 -702
572 15374 -907
2899 572 -720
10562 2899 -3
6090 10562 -918
1257 6090 -453
10494 1257 -434
3562 10494 -684
15476 3562 -278
2071 15476 -927
13410 2071 -148
11512 13410 -749
7698 11512 -395
14319 7698 -792
6478 14319 -417
16446 6478 -467
4802 16446 -961
3889 4802 -684
8881 3889 -714
724 8881 -716
13907 724 -433
3642 13907 -657
9874 3642 -306
6198 9874 -512
14371 6198 -499
5876 14371 -607
12022 5876 -632
8681 12022 -894
16903 8681 -243
8806 16903 -979
6582 8806 -496
14064 6582 -143
12023 14064 -708
15343 12023 -683
8414 15343 -898
3068 8414 -995
5686 3068 -150
3363 5686 -696
7546 3363 -198
4711 7546 -151
12160 4711 -591
11216 12160 -845
4460 11216 -860
247 4460 -482
3832 247 -754
10445 3832 -674
5323 10445 -806
8184 5323 -810
3103 8184 -291
14637 3103 -976
13856 14637 -258
14439 13856 -106
6142 14439 -911
5167 6142 -306
7832 5167 -809
8083 7832 -344
9045 8083 -411
4911 9045 -944
9978 4911 -441
15636 9978 -904
9093 15636 -764
3598 9093 -940
14952 3598 -972
2086 14952 -891
5937 2086 -616
2507 5937 -952
13497 2507 -677
14536 13497 -854
5563 14536 -231
13198 5563 -742
11180 13198 -654
11666 11180 -242
10957 11666 -988
10091 10957 -702
5161 10091 -412
2068 5161 -975
2590 2068 -154
13803 2590 -86
12723 13803 -733
7609 12723 -776
1593 7609 -671
14576 1593 -532
11634 14576 -224
6311 11634 -958
10205 6311 -817
6528 10205 -843
16822 6528 -961
14951 16822 -380
1328 14951 -340
3486 1328 -247
8216 3486 -286
5473 8216 -679
8901 5473 -911
4845 8901 -649
11975 4845 -998
14898 11975 -354
2305 14898 -811
4100 2305 -66
2824 4100 -435
14680 2824 -26
1757 14680 -393
357 1757 -240
13442 357 -812
150 13442 -742
8588 150 -694
3732 8588 -170
10645 3732 -508
13983 10645 -533
5550 13983 -184
14873 5550 -524
12448 14873 -824
1820 12448 -982
2746 1820 -742
16549 2746 -9
11102 16549 -611
5359 11102 -80
11312 5359 -914
4179 11312 -724
10210 4179 -274
9440 10210 -503
16767 9440 -845
11521 16767 -270
11131 11521 -575
177 11131 -729
9273 177 -727
11941 9273 -333
5453 11941 -479
11160 5453 -92
2580 11160 -652
16723 2580 -521
14861 16723 -331
1225 14861 -840
3538 1225 -461
3733 3538 -222
16280 3733 -847
6348 16280 -164
11125 6348 -140
6599 11125 -921
16542 6599 -564
10951 16542 -107
2763 10951 -798
3256 2763 -403
11660 3256 -30
9441 11660 -699
2898 9441 -119
10448 2898 -439
1871 10448 -741
5455 1871 -321
252 5455 -623
13150 252 -93
12907 13150 -356
13000 12907 -158
13594 13000 -999
251 13594 -675
4846 251 -572
1151 4846 -216
6708 1151 -610
16727 6708 -134
6266 16727 -23
6343 6266 -697
2481 6343 -475
6446 2481 -116
13534 6446 -308
7600 13534 -505
1317 7600 -387
13321 1317 -407
12604 13321 -102
11147 12604 -587
16327 11147 -503
1058 16327 -234
1008 1058 -84
16491 1008 -297
15337 16491 -76
9864 15337 -132
884 9864 -310
12398 884 -303
8884 12398 -91
7225 8884 -390
3550 7225 -180
14076 3550 -712
16234 14076 -658
11062 16234 -781
12145 11062 -751
11842 12145 -522
10896 11842 -617
7271 10896 -358
5202 7271 -253
12722 5202 -643
15439 12722 -248
10916 15439 -421
3516 10916 -334
6684 3516 -722
7305 6684 -361
15095 7305 -188
13446 15095 -632
1783 13446 -340
15901 1783 -713
14395 15901 -508
632 14395 -555
6183 632 -283
11677 6183 -470
11474 11677 -462
4290 11474 -355
7051 4290 -815
6336 7051 -921
4159 6336 -39
1404 4159 -954
14663 1404 -826
4611 14663 -761
14889 4611 -733
6040 14889 -354
481 6040 -933
9857 481 -859
4311 9857 -309
6707 4311 -171
649 6707 -500
7633 649 -955
2742 7633 -592
14379 2742 -914
13779 14379 -699
11015 13779 -529
4113 11015 -481
3415 4113 -356
13274 3415 -285
6915 13274 -365
6699 6915 -913
6549 6699 -45
792 6549 -617
5089 792 -346
15755 5089 -157
5299 15755 -652
2712 5299 -324
12705 2712 -170
9928 12705 -29
6634 9928 -451
3098 6634 -253
14638 3098 -597
16206 14638 -139
8396 16206 -952
6777 8396 -404
6821 6777 -137
9615 6821 -949
6057 9615 -165
13873 6057 -8
15818 13873 -193
14002 15818 -188
1307 14002 -264
8492 1307 -795
7079 8492 -14
10863 7079 -953
8393 10863 -938
11164 8393 -646
522 11164 -863
12845 522 -596
9674 12845 -129
5715 9674 -700
13966 5715 -984
14672 13966 -538
4462 14672 -149
15026 4462 -648
3064 15026 -243
6186 3064 -905
4372 6186 -474
1398 4372 -279
5256 1398 -938
6025 5256 -126
6246 6025 -459
11720 6246 -852
13599 11720 -961
5586 13599 -137
9017 5586 -233
5374 9017 -134
948 5374 -740
14491 948 -54
16704 14491 -71
9759 16704 -609
1476 9759 -684
15775 1476 -315
11353 15775 -542
6816 11353 -839
9841 6816 -1
6704 9841 -321
10491 6704 -423
9907 10491 -166
7523 9907 -551
7385 7523 -659
16114 7385 -165
6594 16114 -846
10540 6594 -225
1656 10540 -152
8820 1656 -790
1621 8820 -930
12798 1621 -799
354 12798 -297
4134 354 -502
4144 4134 -211
3946 4144 -623
3242 3946 -858
13799 3242 -554
7291 13799 -731
11161 7291 -996
9140 11161 -497
9595 9140 -358
5606 9595 -606
2951 5606 -298
9081 2951 -672
11686 9081 -78
12967 11686 -289
3321 12967 -253
6682 3321 -578
13900 6682 -221
15764 13900 -864
8087 15764 -869
14175 8087 -415
1105 14175 -784
13390 1105 -50
158 13390 -723
7265 158 -97
16505 7265 -839
1255 16505 -100
16049 1255 -73
2738 16049 -611
6659 2738 -369
7950 6659 -837
1725 7950 -923
8435 1725 -797
13991 8435 -150
25 13991 -983
16069 25 -280
8992 16069 -560
6945 8992 -162
1714 6945 -121
996 1714 -743
7738 996 -530
12487 7738 -53
10620 12487 -446
3279 10620 -513
4270 3279 -730
8631 4270 -747
13554 8631 -479
9331 13554 -875
10564 9331 -785
12772 10564 -148
4072 12772 -63
6125 4072 -313
6686 6125 -28
15498 6686 -988
13078 15498 -274
13003 13078 -402
1575 13003 -484
10907 1575 -1
16154 10907 -796
477 16154 -951
7325 477 -914
12277 7325 -303
13471 12277 -395
10625 13471 -425
10109 10625 -325
4181 10109 -235
8748 4181 -653
8397 8748 -709
7509 8397 -714
3435 7509 -25
10249 3435 -673
12704 10249 -137
306 12704 -310
9813 306 -447
4166 9813 -773
12466 4166 -604
5409 12466 -692
1214 5409 -887
12976 1214 -258
4257 12976 -423
16067 4257 -431
9536 16067 -877
15598 9536 -658
16515 15598 -470
3660 16515 -256
9687 3660 -789
5585 9687 -390
4608 5585 -133
15768 4608 -85
9855 15768 -594
1572 9855 -72
7969 1572 -331
5978 7969 -62
10941 5978 -94
3421 10941 -203
14073 3421 -473
3700 14073 -720
4016 3700 -509
3295 4016 -77
15642 3295 -687
2894 15642 -798
2739 2894 -137
2452 2739 -144
4196 2452 -706
11837 4196 -826
6143 11837 -372
2527 6143 -971
11909 2527 -456
12505 11909 -400
5620 12505 -856
3138 5620 -357
4695 3138 -824
2946 4695 -5
14695 2946 -358
1473 14695 -139
328 1473 -987
2850 328 -266
12886 2850 -721
13976 12886 -366
12878 13976 -660
13055 12878 -620
13634 13055 -33
14871 13634 -327
5106 14871 -822
3131 5106 -895
8005 3131 -727
15553 8005 -813
7460 15553 -57
1201 7460 -47
3973 1201 -124
13635 3973 -141
2127 13635 -429
292 2127 -669
15405 292 -808
11924 15405 -175
12787 11924 -803
12066 12787 -297
13726 12066 -60
2335 13726 -921
2250 2335 -239
7907 2250 -228
13 7907 -103
16359 13 -309
3433 16359 -903
8319 3433 -379
16655 8319 -409
16620 16655 -721
12547 16620 -184
14903 12547 -835
12134 14903 -337
3931 12134 -515
15150 3931 -13
13575 15150 -32
860 13575 -600
3977 860 -457
13712 3977 -847
8136 13712 -861
7026 8136 -42
1163 7026 -354
3831 1163 -532
10062 3831 -289
15831 10062 -632
3696 15831 -927
16453 3696 -664
5171 16453 -486
5569 5171 -903
2436 5569 -55
16015 2436 -676
6354 16015 -857
11950 6354 -375
3269 11950 -302
7388 3269 -561
200 7388 -625
16092 200 -556
13610 16092 -371
11841 13610 -307
4832 11841 -416
1417 4832 -852
14378 1417 -652
7703 14378 -430
4486 7703 -507
7843 4486 -277
1247 7843 -332
4055 1247 -586
6103 4055 -418
3214 6103 -45
6065 3214 -854
689 6065 -967
13823 689 -943
903 13823 -359
16841 903 -368
9145 16841 -840
16363 9145 -423
14837 16363 -289
12656 14837 -313
2374 12656 -95
2457 2374 -714
6873 2457 -767
7850 6873 -183
8302 7850 -628
4676 8302 -331
11638 4676 -885
16968 11638 -985
1694 16968 -773
13457 1694 -878
5851 13457 -927
14106 5851 -376
6096 14106 -45
10119 6096 -901
14334 10119 -609
9134 14334 -445
717 9134 -765
12774 717 -666
15024 12774 -430
16555 15024 -889
7198 16555 -131
14474 7198 -98
12 14474 -217
1640 12 -175
8682 1640 -557
5234 8682 -198
285 5234 -550
7972 285 -281
1680 7972 -821
13116 1680 -809
1041 13116 -447
5253 1041 -445
257 5253 -634
13986 257 -657
9005 13986 -366
9620 9005 -607
15067 9620 -91
16737 15067 -999
12283 16737 -558
16890 12283 -412
10255 16890 -435
3809 10255 -581
1208 3809 -784
7011 1208 -571
15809 7011 -715
10659 15809 -74
5943 10659 -998
1170 5943 -106
11357 1170 -971
12748 11357 -767
13642 12748 -2
8878 13642 -210
1789 8878 -759
7255 1789 -311
9546 7255 -205
6493 9546 -338
10670 6493 -666
16835 10670 -985
9598 16835 -807
16258 9598 -396
7859 16258 -603
3985 7859 -799
13137 3985 -466
7380 13137 -427
11923 7380 -170
16518 11923 -690
14372 16518 -381
4649 14372 -23
16053 4649 -90
10176 16053 -364
11307 10176 -761
3420 11307 -983
3607 3420 -84
830 3607 -627
10607 830 -174
1636 10607 -316
7724 1636 -48
5622 7724 -862
5651 5622 -580
6171 5651 -909
3638 6171 -811
14335 3638 -107
7500 14335 -450
3686 7500 -663
16837 3686 -407
9482 16837 -523
9415 9482 -191
12974 9415 -529
16735 12974 -317
14324 16735 -42
14902 14324 -569
10349 14902 -897
8023 10349 -980
9139 8023 -664
11319 9139 -265
10269 11319 -697
9899 10269 -103
5759 9899 -726
5199 5759 -580
7341 5199 -472
14792 7341 -776
8995 14792 -315
4010 8995 -800
13796 4010 -128
2514 13796 -536
8959 2514 -291
1739 8959 -931
16120 1739 -619
4035 16120 -594
11080 4035 -650
9637 11080 -12
8162 9637 -853
10502 8162 -786
8327 10502 -517
7054 8327 -318
9246 7054 -729
11249 9246 -905
604 11249 -883
327 604 -64
4613 327 -427
2771 4613 -47
9923 2771 -871
4061 9923 -366
13041 4061 -81
14256 13041 -29
7570 14256 -133
2888 7570 -774
13238 2888 -889
9010 13238 -40
10276 9010 -285
4751 10276 -979
2148 4751 -408
9180 2148 -358
8078 9180 -499
7147 8078 -378
5076 7147 -545
6324 5076 -509
4332 6324 -611
4616 4332 -974
4603 4616 -601
9851 4603 -497
5720 9851 -510
16261 5720 -652
11820 16261 -738
1360 11820 -842
16551 1360 -438
10437 16551 -398
11416 10437 -534
9799 11416 -144
5056 9799 -698
14448 5056 -112
4454 14448 -208
5735 4454 -63
15868 5735 -816
7692 15868 -205
7043 7692 -658
14771 7043 -496
8832 14771 -622
5417 8832 -16
16186 5417 -665
7798 16186 -29
3618 7798 -959
4470 3618 -682
1329 4470 -169
872 1329 -171
539 872 -718
5864 539 -134
13990 5864 -424
9533 13990 -5
2862 9533 -700
4322 2862 -238
6595 4322 -796
8855 6595 -565
1588 8855 -970
16093 1588 -725
8607 16093 -861
11955 8607 -203
15926 11955 -310
6072 15926 -802
1999 6072 -624
1908 1999 -138
13750 1908 -798
11876 13750 -791
11822 11876 -849
6450 11822 -621
7491 6450 -526
15767 7491 -413
5251 15767 -222
3540 5251 -412
5420 3540 -2
1554 5420 -718
16937 1554 -187
9550 16937 -631
13224 9550 -875
14182 13224 -40
6662 14182 -434
5436 6662 -679
7650 5436 -226
14597 7650 -574
5108 14597 -455
12469 5108 -464
9946 12469 -278
4591 9946 -677
1944 4591 -86
12247 1944 -128
8622 12247 -709
3601 8622 -695
311 3601 -12
8603 311 -996
12001 8603 -485
6310 12001 -889
1086 6310 -886
4439 1086 -495
15222 4439 -632
1769 15222 -725
6360 1769 -516
6483 6360 -882
11215 6483 -257
1277 11215 -872
86 1277 -244
68 86 -474
1918 68 -834
10954 1918 -242
13502 10954 -646
2414 13502 -149
27 2414 -2
11623 27 -727
5358 11623 -67
6562 5358 -867
2772 6562 -967
16052 2772 -672
9058 16052 -126
4074 9058 -69
8189 4074 -832
12336 8189 -562
4096 12336 -998
3022 4096 -407
16031 3022 -168
4154 16031 -354
16848 4154 -249
2146 16848 -397
1741 2146 -82
7310 1741 -877
6703 7310 -857
69 6703 -183
495 69 -639
11943 495 -938
3002 11943 -715
15975 3002 -285
13039 15975 -801
1605 13039 -244
7757 1605 -540
15035 7757 -433
7127 15035 -366
15502 7127 -418
16572 15502 -963
16899 16572 -560
9445 16899 -148
12485 9445 -430
12934 12485 -277
10773 12934 -919
849 10773 -879
15003 849 -270
4215 15003 -883
1710 4215 -213
13687 1710 -995
589 13687 -180
11793 589 -476
8571 11793 -756
12692 8571 -706
8133 12692 -734
7095 8133 -123
11539 7095 -255
1388 11539 -294
40 1388 -461
16380 40 -719
8642 16380 -996
13725 8642 -948
3634 13725 -622
13217 3634 -141
8436 13217 -711
113 8436 -21
5501 113 -443
11286 5501 -110
1939 11286 -170
14307 1939 -69
15777 14307 -407
4068 15777 -88
393 4068 -887
4294 393 -656
12964 4294 -621
11440 12964 -686
1355 11440 -537
11182 1355 -512
16947 11182 -678
5858 16947 -207
6152 5858 -567
14763 6152 -631
15116 14763 -140
3265 15116 -41
14526 3265 -47
10402 14526 -837
483 10402 -498
4090 483 -218
1040 4090 -929
10666 1040 -385
3960 10666 -888
4596 3960 -234
14095 4596 -619
13903 14095 -607
15389 13903 -905
14844 15389 -522
9097 14844 -551
4287 9097 -623
9485 4287 -467
6421 9485 -67
2770 6421 -388
12522 2770 -568
3495 12522 -610
5904 3495 -471
6260 5904 -290
9162 6260 -711
16076 9162 -91
9494 16076 -32
10721 9494 -92
168 10721 -178
9960 168 -73
8569 9960 -843
13401 8569 -475
12016 13401 -747
7579 12016 -299
1427 7579 -627
2734 1427 -582
11811 2734 -598
11838 11811 -712
16931 11838 -614
14273 16931 -756
990 14273 -458
3773 990 -728
16759 3773 -112
2204 16759 -334
8896 2204 -888
11127 8896 -546
15815 11127 -618
6365 15815 -406
16749 6365 -380
1118 16749 -102
5147 1118 -401
2247 5147 -688
3898 2247 -479
8389 3898 -57
1632 8389 -823
7726 1632 -514
14150 7726 -568
14249 14150 -650
9918 14249 -930
8050 9918 -773
7720 8050 -879
6223 7720 -567
7900 6223 -262
1211 7900 -258
15054 1211 -888
12943 15054 -831
10615 12943 -284
5170 10615 -724
4565 5170 -648
3736 4565 -607
15408 3736 -655
12603 15408 -511
13068 12603 -154
8800 13068 -27
545 8800 -644
12205 545 -476
12228 12205 -750
13479 12228 -243
15641 13479 -918
4361 15641 -83
11346 4361 -839
469 11346 -146
6913 469 -754
768 6913 -725
10529 768 -569
2813 10529 -181
6679 2813 -120
9815 6679 -671
7418 9815 -789
16168 7418 -656
12385 16168 -412
13260 12385 -598
1803 13260 -997
11600 1803 -905
12101 11600 -968
3312 12101 -515
16421 3312 -902
2164 16421 -697
13429 2164 -243
5016 13429 -958
1638 5016 -633
9008 1638 -350
14309 9008 -414
10194 14309 -483
13122 10194 -489
6524 13122 -923
15562 6524 -67
10574 15562 -510
7742 10574 -610
8178 7742 -91
16989 8178 -404
3352 16989 -902
15419 3352 -454
13708 15419 -952
9278 13708 -877
12817 9278 -283
1477 12817 -831
6781 1477 -118
1818 6781 -66
6716 1818 -687
11930 6716 -772
3391 11930 -487
10242 3391 -86
15896 10242 -247
4990 15896 -213
6946 4990 -69
5862 6946 -729
8255 5862 -751
15624 8255 -245
16962 15624 -641
7211 16962 -312
12597 7211 -367
16639 12597 -122
6728 16639 -279
14104 6728 -762
9312 14104 -935
866 9312 -478
9359 866 -334
64 9359 -430
12005 64 -796
8674 12005 -36
14530 8674 -121
14515 14530 -862
13925 14515 -624
8360 13925 -146
7841 8360 -888
13187 7841 -170
14912 13187 -739
5898 14912 -177
5311 5898 -636
11673 5311 -629
8889 11673 -165
4335 8889 -222
16397 4335 -69
15823 16397 -977
5877 15823 -687
15979 5877 -54
630 15979 -372
15316 630 -810
5827 15316 -517
10378 5827 -444
2425 10378 -191
6270 2425 -947
3740 6270 -852
16500 3740 -675
10619 16500 -592
5209 10619 -67
9285 5209 -571
4780 9285 -746
11289 4780 -198
7550 11289 -198
4644 7550 -980
14000 4644 -355
9293 14000 -999
5030 9293 -803
11944 5030 -520
6981 11944 -514
3467 6981 -410
12724 3467 -914
12706 12724 -829
2700 12706 -511
15765 2700 -671
6509 15765 -346
10229 6509 -214
10007 10229 -914
5786 10007 -883
7840 5786 -756
13467 7840 -550
6766 13467 -810
7340 6766 -830
8464 7340 -969
7689 8464 -37
5919 7689 -28
6484 5919 -659
8566 6484 -253
4308 8566 -983
14235 4308 -235
13545 14235 -731
3568 13545 -657
16534 3568 -376
2371 16534 -757
12036 2371 -769
9585 12036 -482
16654 9585 -840
2987 16654 -280
3356 2987 -323
5734 3356 -3
14991 5734 -71
9344 14991 -623
2202 9344 -990
8810 2202 -499
5819 8810 -111
6825 5819 -888
6543 6825 -327
1507 6543 -176
1863 1507 -621
12671 1863 -465
9962 12671 -193
2934 9962 -206
7695 2934 -989
4137 7695 -686
13752 4137 -395
16523 13752 -1000
11498 16523 -280
6193 11498 -204
9915 6193 -445
9371 9915 -444
13459 9371 -848
10723 13459 -971
3762 10723 -462
1535 3762 -964
2525 1535 -774
12898 2525 -742
12947 12898 -552
5444 12947 -737
4120 5444 -512
835 4120 -515
2970 835 -863
459 2970 -735
3160 459 -732
14780 3160 -449
11309 14780 -116
14132 11309 -503
11435 14132 -44
4945 11435 -821
2356 4945 -876
5595 2356 -647
9538 5595 -215
14502 9538 -795
2180 14502 -280
3772 2180 -994
7519 3772 -356
6041 7519 -349
6327 6041 -882
5923 6327 -190
841 5923 -190
7307 841 -413
11172 7307 -661
2207 11172 -154
16879 2207 -966
13466 16879 -507
2080 13466 -795
7072 2080 -77
4040 7072 -932
7974 4040 -310
11840 7974 -139
2977 11840 -606
8415 2977 -955
7109 8415 -915
16148 7109 -785
16674 16148 -70
12317 16674 -936
7450 12317 -968
14662 7450 -828
8068 14662 -77
15927 8068 -905
1887 15927 -277
10334 1887 -990
14765 10334 -247
12528 14765 -270
4289 12528 -127
2839 4289 -742
6709 2839 -661
1617 6709 -521
11778 1617 -381
5274 11778 -45
7322 5274 -92
11317 7322 -222
4407 11317 -935
14045 4407 -507
3616 14045 -590
7078 3616 -145
14332 7078 -155
